
------- Starting Log at: 10/09/2024, 14:00:12
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
419,1315,693,1836,51,C
421,1315,693,1836,51,C
PC: d0Old value was: 0x2
New Debug Flags (1:Main) set to: 0x0
Don't forget to (S)ave the new value!
# Sensed: Batt Remaining = 51%, 30:36, BatV Internal: 1315, BatV: 1315, Status = 0xD CHRG AC BatPres
Sending: Batt Remaining = 100%, 120:0, BatV Internal: 1315, BatV: 1315, Status = 0x104 AC FULL
Comms with PC (neg=bad): 2,3
PC: d2Old value was: 0x0
New Debug Flags (1:Main) set to: 0x2
Don't forget to (S)ave the new value!
Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
775,1263,683,2448,68,D
777,1274,685,864,24,C
779,1274,685,864,24,C
781,1274,685,864,24,C
783,1274,685,864,24,C
785,1269,684,2592,72,D
787,1269,684,2592,72,D
789,1269,684,2592,72,D
791,1274,685,864,24,C
793,1269,684,2592,72,D
795,1274,685,864,24,C
797,1274,685,864,24,C
799,1269,684,2592,72,D
801,1274,685,864,24,C
803,1274,685,864,24,C
805,1274,685,864,24,C
807,1269,684,2592,72,D
809,1300,690,1476,41,C
811,1294,689,1332,37,C
813,1279,686,2844,79,D
815,1269,684,2592,72,D
817,1269,684,2592,72,D
819,1269,684,2592,72,D
821,1269,684,2592,72,D
823,1269,684,2592,72,D
825,1269,684,2592,72,D
827,1269,684,2592,72,D
829,1269,684,2592,72,D
831,1269,684,2592,72,D
833,1269,684,2592,72,D
835,1269,684,2592,72,D
837,1269,684,2592,72,D
839,1274,685,864,24,C
841,1269,684,2592,72,D
843,1269,684,2592,72,D
845,1269,684,2592,72,D
847,1269,684,2592,72,D
849,1269,684,2592,72,D
851,1269,684,2592,72,D
853,1263,683,2448,68,D
855,1269,684,756,21,C
857,1269,684,756,21,C
859,1269,684,756,21,C
861,1269,684,756,21,C
863,1269,684,756,21,C
865,1269,684,756,21,C
867,1279,686,1008,28,C
869,1269,684,2592,72,D
871,1269,684,2592,72,D
873,1269,684,2592,72,D
875,1269,684,2592,72,D
877,1269,684,2592,72,D
879,1269,684,2592,72,D
881,1269,684,2592,72,D
883,1269,684,2592,72,D
885,1269,684,756,21,C
887,1269,684,756,21,C
889,1269,684,756,21,C
891,1269,684,756,21,C
893,1269,684,756,21,C
895,1269,684,756,21,C
897,1269,684,756,21,C
899,1274,685,864,24,C
901,1269,684,2592,72,D
903,1269,684,2592,72,D
905,1269,684,756,21,C
907,1269,684,756,21,C
909,1263,683,2448,68,D
911,1279,686,1008,28,C
913,1269,684,2592,72,D
915,1269,684,2592,72,D
917,1269,684,2592,72,D
919,1269,684,2592,72,D
921,1269,684,2592,72,D
923,1269,684,2592,72,D
925,1269,684,2592,72,D
927,1269,684,2592,72,D
929,1269,684,2592,72,D
931,1269,684,2592,72,D
933,1269,684,2592,72,D
935,1269,684,2592,72,D
937,1269,684,2592,72,D
939,1269,684,2592,72,D
941,1269,684,2592,72,D
943,1269,684,2592,72,D
945,1269,684,2592,72,D
947,1269,684,2592,72,D
949,1269,684,2592,72,D
951,1269,684,2592,72,D
953,1269,684,2592,72,D
955,1269,684,2592,72,D
957,1269,684,2592,72,D
959,1274,685,864,24,C
961,1269,684,2592,72,D
963,1269,684,2592,72,D
965,1269,684,2592,72,D
967,1269,684,2592,72,D
969,1269,684,2592,72,D
971,1269,684,2592,72,D
973,1269,684,2592,72,D
975,1269,684,2592,72,D
977,1269,684,2592,72,D
979,1269,684,2592,72,D
981,1269,684,2592,72,D
983,1269,684,2592,72,D
985,1269,684,2592,72,D
987,1269,684,2592,72,D
989,1269,684,2592,72,D
991,1269,684,2592,72,D
993,1269,684,2592,72,D
995,1269,684,2592,72,D
997,1269,684,2592,72,D
999,1269,684,2592,72,D
1001,1269,684,2592,72,D
1003,1269,684,2592,72,D
1005,1269,684,2592,72,D
1007,1269,684,2592,72,D
1009,1269,684,2592,72,D
1011,1269,684,2592,72,D
1013,1269,684,2592,72,D
1015,1269,684,2592,72,D
1017,1269,684,2592,72,D
1019,1269,684,2592,72,D
1021,1263,683,2448,68,D
1023,1263,683,2448,68,D
1025,1263,683,2448,68,D
1027,1263,683,2448,68,D
1029,1269,684,756,21,C
1031,1269,684,756,21,C
1033,1269,684,756,21,C
1035,1269,684,756,21,C
1037,1263,683,2448,68,D
1039,1263,683,2448,68,D
1041,1263,683,2448,68,D
1043,1269,684,756,21,C
1045,1269,684,756,21,C
1047,1269,684,756,21,C
1049,1269,684,756,21,C
1051,1269,684,756,21,C
1053,1269,684,756,21,C
1055,1269,684,756,21,C
1057,1269,684,756,21,C
1059,1269,684,756,21,C
1061,1269,684,756,21,C
1063,1269,684,756,21,C
1065,1269,684,756,21,C
1067,1269,684,756,21,C
1069,1269,684,756,21,C
1071,1269,684,756,21,C
1073,1269,684,756,21,C
1075,1269,684,756,21,C
1078,1263,683,2448,68,D
1079,1274,685,864,24,C
1081,1269,684,756,21,C
1084,1263,683,2448,68,D
1086,1263,683,2448,68,D
1088,1269,684,756,21,C
1090,1269,684,756,21,C
1092,1269,684,756,21,C
1094,1269,684,756,21,C
1096,1269,684,756,21,C
1098,1269,684,756,21,C
1100,1263,683,2448,68,D
1102,1263,683,2448,68,D
1104,1269,684,756,21,C
1106,1269,684,756,21,C
1108,1269,684,756,21,C
1110,1269,684,756,21,C
1112,1263,683,2448,68,D
1114,1269,684,756,21,C
1116,1269,684,756,21,C
1118,1269,684,756,21,C
1120,1269,684,756,21,C
1122,1263,683,2448,68,D
1124,1269,684,756,21,C
1126,1263,683,2448,68,D
1128,1263,683,2448,68,D
1130,1269,684,756,21,C
1132,1269,684,756,21,C
1134,1269,684,756,21,C
1136,1258,682,2340,65,D
1138,1269,684,756,21,C
1140,1269,684,756,21,C
1142,1269,684,756,21,C
1144,1269,684,756,21,C
1146,1269,684,756,21,C
1148,1269,684,756,21,C
1150,1269,684,756,21,C
1152,1269,684,756,21,C
1154,1269,684,756,21,C
1156,1269,684,756,21,C
1158,1269,684,756,21,C
1160,1269,684,756,21,C
1162,1269,684,756,21,C
1164,1269,684,756,21,C
1166,1269,684,756,21,C
1168,1269,684,756,21,C
1170,1263,683,2448,68,D
1172,1263,683,2448,68,D
1174,1269,684,756,21,C
1176,1269,684,756,21,C
1178,1263,683,2448,68,D
1180,1263,683,2448,68,D
1182,1263,683,2448,68,D
1184,1269,684,756,21,C
1186,1269,684,756,21,C
1188,1269,684,756,21,C
1190,1269,684,756,21,C
1192,1269,684,756,21,C
1194,1269,684,756,21,C
1196,1269,684,756,21,C
1198,1269,684,756,21,C
1200,1269,684,756,21,C
1202,1269,684,756,21,C
1204,1269,684,756,21,C
1206,1269,684,756,21,C
1208,1269,684,756,21,C
1210,1269,684,756,21,C
1212,1269,684,756,21,C
1214,1269,684,756,21,C
1216,1269,684,756,21,C
1218,1269,684,756,21,C
1220,1269,684,756,21,C
1222,1269,684,756,21,C
1224,1269,684,756,21,C
1226,1269,684,756,21,C
1228,1269,684,756,21,C
1230,1269,684,756,21,C
1232,1269,684,756,21,C
1234,1269,684,756,21,C
1236,1269,684,756,21,C
1238,1269,684,756,21,C
1240,1269,684,756,21,C
1242,1269,684,756,21,C
1244,1269,684,756,21,C
1246,1269,684,756,21,C
1248,1269,684,756,21,C
1250,1269,684,756,21,C
1252,1263,683,2448,68,D
1254,1269,684,756,21,C
1256,1269,684,756,21,C
1258,1269,684,756,21,C
1260,1269,684,756,21,C
1262,1269,684,756,21,C
1264,1269,684,756,21,C
1266,1269,684,756,21,C
1268,1269,684,756,21,C
1270,1269,684,756,21,C
1272,1269,684,756,21,C
1274,1269,684,756,21,C
1276,1269,684,756,21,C
1278,1263,683,2448,68,D
1280,1263,683,2448,68,D
1282,1263,683,2448,68,D
1284,1263,683,2448,68,D
1286,1263,683,2448,68,D
1288,1263,683,2448,68,D
1290,1263,683,2448,68,D
1292,1263,683,2448,68,D
1294,1263,683,2448,68,D
1296,1263,683,2448,68,D
1298,1263,683,2448,68,D
1300,1263,683,2448,68,D
1302,1263,683,2448,68,D
1304,1263,683,2448,68,D
1306,1263,683,2448,68,D
1308,1263,683,2448,68,D
1310,1263,683,2448,68,D
1312,1263,683,2448,68,D
1314,1263,683,2448,68,D
1316,1258,682,2340,65,D
1318,1258,682,2340,65,D
1320,1263,683,612,17,C
1322,1263,683,612,17,C
1324,1263,683,612,17,C
1326,1263,683,612,17,C
1328,1263,683,612,17,C
1330,1263,683,612,17,C
1332,1263,683,612,17,C
1334,1263,683,612,17,C
1336,1263,683,612,17,C
1338,1263,683,612,17,C
1340,1263,683,612,17,C
1342,1263,683,612,17,C
1344,1263,683,612,17,C
1346,1263,683,612,17,C
1348,1263,683,612,17,C
1350,1263,683,612,17,C
1352,1263,683,612,17,C
1354,1263,683,612,17,C
1356,1263,683,612,17,C
1358,1263,683,612,17,C
1360,1263,683,612,17,C
1362,1263,683,612,17,C
1364,1263,683,612,17,C
1366,1263,683,612,17,C
1368,1263,683,612,17,C
1370,1263,683,612,17,C
1372,1263,683,612,17,C
1374,1263,683,612,17,C
1376,1263,683,612,17,C
1378,1263,683,612,17,C
1380,1263,683,612,17,C
1382,1263,683,612,17,C
1384,1263,683,612,17,C
1386,1263,683,612,17,C
1388,1263,683,612,17,C
1390,1263,683,612,17,C
1392,1263,683,612,17,C
1394,1258,682,2340,65,D
1396,1263,683,612,17,C
1398,1263,683,612,17,C
1400,1263,683,612,17,C
1402,1263,683,612,17,C
1404,1263,683,612,17,C
1406,1263,683,612,17,C
1408,1263,683,612,17,C
1410,1263,683,612,17,C
1412,1263,683,612,17,C
1414,1263,683,612,17,C
1416,1263,683,612,17,C
1418,1263,683,612,17,C
1420,1263,683,612,17,C
1422,1263,683,612,17,C
1424,1263,683,612,17,C
1426,1263,683,612,17,C
1428,1263,683,612,17,C
1430,1263,683,612,17,C
1432,1263,683,612,17,C
1434,1263,683,612,17,C
1436,1263,683,612,17,C
1438,1263,683,612,17,C
1440,1263,683,612,17,C
1442,1263,683,612,17,C
1444,1269,684,756,21,C
1446,1263,683,2448,68,D
1448,1263,683,2448,68,D
1450,1263,683,2448,68,D
1452,1263,683,2448,68,D
1454,1263,683,2448,68,D
