
------- Starting Log at: 10/11/2024, 15:32:04
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
90960,1452,767,3600,100,C,1460
90961,1452,764,3600,100,C,1454
90962,1452,766,3600,100,C,1458
90963,1452,766,3600,100,C,1458
90964,1452,766,3600,100,C,1458
90965,1452,766,3600,100,C,1458
90966,1452,766,3600,100,C,1458
90967,1452,766,3600,100,C,1458
90968,1452,766,3600,100,C,1458
90969,1452,766,3600,100,C,1458
90970,1452,766,3600,100,C,1458
90971,1452,766,3600,100,C,1458
90972,1452,766,3600,100,C,1458
90973,1452,765,3600,100,C,1456
90974,1452,765,3600,100,C,1456
90975,1452,765,3600,100,C,1456
90976,1452,765,3600,100,C,1456
90977,1452,765,3600,100,C,1456
90978,1452,765,3600,100,C,1456
90979,1452,765,3600,100,C,1456
90980,1452,765,3600,100,C,1456
90981,1452,765,3600,100,C,1456
PC: '135W Load 15A Max
Unknown command ['135W Load 15A Max].
H for Help

90982,1452,765,3600,100,C,1456
90983,1452,765,3600,100,C,1456
90984,1452,765,3600,100,C,1456
90985,1452,766,3600,100,C,1458
90986,1453,767,3600,100,C,1460
90987,1453,767,3600,100,C,1460
90988,1453,767,3600,100,C,1460
90989,1453,766,3600,100,C,1458
90990,1453,766,3600,100,C,1458
90991,1453,767,3600,100,C,1460
90992,1453,766,3600,100,C,1458
90993,1453,766,3600,100,C,1458
90994,1453,766,3600,100,C,1458
90995,1453,766,3600,100,C,1458

------- Starting Log at: 10/11/2024, 15:32:47
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
91003,1452,766,3600,100,C,1458
91004,1452,763,3600,100,C,1452
91005,1452,765,3600,100,C,1456
91006,1452,765,3600,100,C,1456
91007,1452,765,3600,100,C,1456
91008,1452,765,3600,100,C,1456
91009,1452,765,3600,100,C,1456
91010,1452,765,3600,100,C,1456
91011,1452,765,3600,100,C,1456
91012,1452,765,3600,100,C,1456
91013,1452,765,3600,100,C,1456
91014,1452,765,3600,100,C,1456
91015,1452,765,3600,100,C,1456
91016,1452,765,3600,100,C,1456
91017,1452,765,3600,100,C,1456
91018,1452,765,3600,100,C,1456
91019,1452,764,3600,100,C,1454
91020,1452,764,3600,100,C,1454
91021,1452,764,3600,100,C,1454
91022,1452,764,3600,100,C,1454
91023,1452,764,3600,100,C,1454
91024,1452,764,3600,100,C,1454
91025,1452,764,3600,100,C,1454
91026,1452,764,3600,100,C,1454
91027,1452,764,3600,100,C,1454
91028,1452,764,3600,100,C,1454
PC: '135W Load 15A Max
Unknown command ['135W Load 15A Max].
H for Help

91029,1452,764,3600,100,C,1454
91030,1452,764,3600,100,C,1454
91031,1447,744,3600,100,D,1416
91032,1438,725,3600,100,D,1380
91033,1428,714,3600,100,D,1359
91034,1417,706,3600,100,D,1344
91035,1406,700,3600,100,D,1332
91036,1395,695,3600,100,D,1323
91037,1385,691,3600,100,D,1315
91038,1375,688,3600,100,D,1309
91039,1366,686,3348,93,D,1306
91040,1357,683,2916,81,D,1300
91041,1349,682,2520,70,D,1298
91042,1342,680,2196,61,D,1294
91043,1335,679,1872,52,D,1292
91044,1329,678,1584,44,D,1290
91045,1323,677,1296,36,D,1288
91046,1318,676,1044,29,D,1287
91047,1313,675,792,22,D,1285
91048,1309,675,684,19,D,1285
91049,1305,674,684,19,D,1283
91050,1302,674,648,18,D,1283
91051,1299,674,648,18,D,1283
91052,1296,673,648,18,D,1281
91053,1294,673,648,18,D,1281
91054,1292,673,612,17,D,1281
91055,1290,673,612,17,D,1281
91056,1288,673,612,17,D,1281
91057,1287,673,612,17,D,1281
91058,1286,672,612,17,D,1279
91059,1285,672,576,16,D,1279
91060,1284,672,576,16,D,1279
91061,1283,672,576,16,D,1279
91062,1282,672,576,16,D,1279
91063,1281,672,576,16,D,1279
91064,1280,672,576,16,D,1279
91065,1279,672,576,16,D,1279
91066,1279,672,576,16,D,1279
91067,1279,672,576,16,D,1279
91068,1279,672,576,16,D,1279
91069,1279,672,576,16,D,1279
91070,1279,672,576,16,D,1279
91071,1279,672,576,16,D,1279
91072,1279,672,576,16,D,1279
91073,1279,672,576,16,D,1279
91074,1279,672,576,16,D,1279
91075,1278,671,576,16,D,1277
91076,1277,671,576,16,D,1277
91077,1277,671,576,16,D,1277
91078,1277,671,576,16,D,1277
91079,1277,671,576,16,D,1277
91080,1277,672,576,16,D,1279
91081,1277,671,576,16,D,1277
91082,1277,671,576,16,D,1277
91083,1277,671,576,16,D,1277
91084,1277,671,576,16,D,1277
91085,1277,671,576,16,D,1277
91086,1277,671,576,16,D,1277
91087,1277,671,576,16,D,1277
91088,1277,671,576,16,D,1277
91089,1277,671,576,16,D,1277
91090,1277,671,576,16,D,1277
91091,1277,671,576,16,D,1277
91092,1277,671,576,16,D,1277
91093,1277,671,576,16,D,1277
91094,1277,671,576,16,D,1277
91095,1277,671,576,16,D,1277
91096,1277,671,576,16,D,1277
91097,1277,671,576,16,D,1277
91098,1277,671,576,16,D,1277
91099,1277,671,576,16,D,1277
91100,1277,671,576,16,D,1277
91101,1277,671,576,16,D,1277
91102,1277,671,576,16,D,1277
91103,1277,671,576,16,D,1277
91104,1277,671,576,16,D,1277
91105,1277,671,576,16,D,1277
91106,1277,671,576,16,D,1277
91107,1277,671,576,16,D,1277
91108,1277,671,576,16,D,1277
91109,1276,670,540,15,D,1275
91110,1275,670,540,15,D,1275
91111,1275,671,540,15,D,1277
91112,1275,670,540,15,D,1275
91113,1275,670,540,15,D,1275
91114,1275,670,540,15,D,1275
91115,1275,670,540,15,D,1275
91116,1275,670,540,15,D,1275
91117,1275,670,540,15,D,1275
91118,1275,670,540,15,D,1275
91119,1275,670,540,15,D,1275
91120,1275,670,540,15,D,1275
91121,1275,670,540,15,D,1275
91122,1275,670,540,15,D,1275
91123,1275,670,540,15,D,1275
91124,1275,670,540,15,D,1275
91125,1275,670,540,15,D,1275
91126,1275,670,540,15,D,1275
91127,1275,670,540,15,D,1275
91128,1275,670,540,15,D,1275
91129,1275,670,540,15,D,1275
91130,1275,670,540,15,D,1275
91131,1275,670,540,15,D,1275
91132,1275,670,540,15,D,1275
91133,1275,670,540,15,D,1275
91134,1275,670,540,15,D,1275
91135,1275,670,540,15,D,1275
91136,1275,670,540,15,D,1275
91137,1275,670,540,15,D,1275
91138,1275,670,540,15,D,1275
91139,1275,670,540,15,D,1275
91140,1274,669,540,15,D,1273
91141,1273,669,540,15,D,1273
91142,1273,669,540,15,D,1273
91143,1273,669,540,15,D,1273
91144,1273,669,540,15,D,1273
91145,1273,669,540,15,D,1273
91146,1273,669,540,15,D,1273
91147,1273,669,540,15,D,1273
91148,1273,669,540,15,D,1273
91149,1273,669,540,15,D,1273
91150,1273,669,540,15,D,1273
91151,1273,669,540,15,D,1273
91152,1273,669,540,15,D,1273
91153,1273,669,540,15,D,1273
91154,1273,669,540,15,D,1273
91155,1273,669,540,15,D,1273
91156,1273,669,540,15,D,1273
91157,1273,669,540,15,D,1273
91158,1273,669,540,15,D,1273
91159,1273,669,540,15,D,1273
91160,1273,669,540,15,D,1273
91161,1273,669,540,15,D,1273
91162,1273,669,540,15,D,1273
91163,1273,669,540,15,D,1273
91164,1273,669,540,15,D,1273
91165,1273,669,540,15,D,1273
91166,1273,669,540,15,D,1273
91167,1273,669,540,15,D,1273
91168,1273,669,540,15,D,1273
91169,1273,669,540,15,D,1273
91170,1273,669,540,15,D,1273
91171,1273,669,540,15,D,1273
91172,1273,669,540,15,D,1273
91173,1273,669,540,15,D,1273
91174,1272,668,540,15,D,1271
91175,1271,668,540,15,D,1271
91176,1271,668,540,15,D,1271
91177,1271,668,540,15,D,1271
91178,1271,668,540,15,D,1271
91179,1271,668,540,15,D,1271
91180,1271,668,540,15,D,1271
91181,1271,668,540,15,D,1271
91182,1271,668,540,15,D,1271
91183,1271,668,540,15,D,1271
91184,1271,668,540,15,D,1271
91185,1271,668,540,15,D,1271
91186,1271,668,540,15,D,1271
91187,1271,668,540,15,D,1271
91188,1271,668,540,15,D,1271
91189,1271,668,540,15,D,1271
91190,1271,668,540,15,D,1271
91191,1271,668,540,15,D,1271
91192,1271,668,540,15,D,1271
91193,1271,668,540,15,D,1271
91194,1271,668,540,15,D,1271
91195,1271,668,540,15,D,1271
91196,1271,668,540,15,D,1271
91197,1271,668,540,15,D,1271
91198,1271,668,540,15,D,1271
91199,1271,668,540,15,D,1271
91200,1271,668,540,15,D,1271
91201,1271,668,540,15,D,1271
91202,1271,668,540,15,D,1271
91203,1271,668,540,15,D,1271
91204,1271,668,540,15,D,1271
91205,1271,668,540,15,D,1271
91206,1271,668,540,15,D,1271
91207,1271,668,540,15,D,1271
91208,1271,668,540,15,D,1271
91209,1270,667,504,14,D,1269
91210,1269,667,504,14,D,1269
91211,1269,667,504,14,D,1269
91212,1269,667,504,14,D,1269
91213,1269,667,504,14,D,1269
91214,1269,667,504,14,D,1269
91215,1269,667,504,14,D,1269
91216,1269,667,504,14,D,1269
91217,1269,667,504,14,D,1269
91218,1269,667,504,14,D,1269
91219,1269,667,504,14,D,1269
91220,1269,667,504,14,D,1269
91221,1269,667,504,14,D,1269
91222,1269,667,504,14,D,1269
91223,1269,667,504,14,D,1269
91224,1269,667,504,14,D,1269
91225,1269,667,504,14,D,1269
91226,1269,667,504,14,D,1269
91227,1269,667,504,14,D,1269
91228,1269,667,504,14,D,1269
91229,1269,667,504,14,D,1269
91230,1269,667,504,14,D,1269
91231,1269,667,504,14,D,1269
91232,1269,667,504,14,D,1269
91233,1269,667,504,14,D,1269
91234,1269,667,504,14,D,1269
91235,1269,667,504,14,D,1269
91236,1269,667,504,14,D,1269
91237,1269,667,504,14,D,1269
91238,1269,667,504,14,D,1269
91239,1269,667,504,14,D,1269
91240,1269,667,504,14,D,1269
91241,1269,667,504,14,D,1269
91242,1269,667,504,14,D,1269
91243,1268,666,504,14,D,1268
91244,1268,667,504,14,D,1269
91245,1268,666,504,14,D,1268
91246,1268,666,504,14,D,1268
91247,1268,666,504,14,D,1268
91248,1268,666,504,14,D,1268
91249,1268,666,504,14,D,1268
91250,1268,666,504,14,D,1268
91251,1268,666,504,14,D,1268
91252,1268,666,504,14,D,1268
91253,1268,666,504,14,D,1268
91254,1268,666,504,14,D,1268
91255,1268,666,504,14,D,1268
91256,1268,666,504,14,D,1268
91257,1268,666,504,14,D,1268
91258,1268,666,504,14,D,1268
91259,1268,666,504,14,D,1268
91260,1268,666,504,14,D,1268
91261,1268,666,504,14,D,1268
91262,1268,666,504,14,D,1268
91263,1268,666,504,14,D,1268
91264,1268,666,504,14,D,1268
91265,1268,666,504,14,D,1268
91266,1268,666,504,14,D,1268
91267,1268,666,504,14,D,1268
91268,1268,666,504,14,D,1268
91269,1268,666,504,14,D,1268
91270,1268,666,504,14,D,1268
91271,1268,666,504,14,D,1268
91272,1268,666,504,14,D,1268
91273,1268,666,504,14,D,1268
91274,1268,666,504,14,D,1268
91275,1268,666,504,14,D,1268
91276,1268,666,504,14,D,1268
91277,1268,666,504,14,D,1268
91278,1268,666,504,14,D,1268
91279,1268,666,504,14,D,1268
91280,1267,665,504,14,D,1266
91281,1266,665,504,14,D,1266
91282,1266,665,504,14,D,1266
91283,1266,665,504,14,D,1266
91284,1266,665,504,14,D,1266
91285,1266,665,504,14,D,1266
91286,1266,665,504,14,D,1266
91287,1266,665,504,14,D,1266
91288,1266,665,504,14,D,1266
91289,1266,665,504,14,D,1266
91290,1266,665,504,14,D,1266
91291,1266,665,504,14,D,1266
91292,1266,665,504,14,D,1266
91293,1266,665,504,14,D,1266
91294,1266,665,504,14,D,1266
91295,1266,665,504,14,D,1266
91296,1266,665,504,14,D,1266
91297,1266,665,504,14,D,1266
91298,1266,665,504,14,D,1266
91299,1266,665,504,14,D,1266
91300,1266,665,504,14,D,1266
91301,1266,665,504,14,D,1266
91302,1266,665,504,14,D,1266
91303,1266,665,504,14,D,1266
91304,1266,665,504,14,D,1266
91305,1266,665,504,14,D,1266
91306,1266,665,504,14,D,1266
91307,1266,665,504,14,D,1266
91308,1266,665,504,14,D,1266
91309,1266,665,504,14,D,1266
91310,1266,665,504,14,D,1266
91311,1266,665,504,14,D,1266
91312,1266,665,504,14,D,1266
91313,1266,665,504,14,D,1266
91314,1266,665,504,14,D,1266
91315,1265,664,504,14,D,1264
91316,1265,665,504,14,D,1266
91317,1265,665,504,14,D,1266
91318,1265,665,504,14,D,1266
91319,1264,664,504,14,D,1264
91320,1264,664,504,14,D,1264
91321,1264,664,504,14,D,1264
91322,1264,664,504,14,D,1264
91323,1264,664,504,14,D,1264
91324,1264,664,504,14,D,1264
91325,1264,664,504,14,D,1264
91326,1264,664,504,14,D,1264
91327,1264,664,504,14,D,1264
91328,1264,664,504,14,D,1264
91329,1264,664,504,14,D,1264
91330,1264,664,504,14,D,1264
91331,1264,664,504,14,D,1264
91332,1264,664,504,14,D,1264
91333,1264,664,504,14,D,1264
91334,1264,664,504,14,D,1264
91335,1264,664,504,14,D,1264
91336,1264,664,504,14,D,1264
91337,1264,664,504,14,D,1264
91338,1264,664,504,14,D,1264
