
------- Starting Log at: 10/11/2024, 14:48:11
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
88327,994,524,0,0,D,997
88328,994,526,0,0,D,1001
88329,994,526,0,0,D,1001
88330,1000,550,0,0,D,1047
88331,1013,584,0,0,D,1111
88332,1027,591,0,0,D,1125
88333,1040,597,0,0,D,1136
88334,1053,602,36,1,D,1146
88335,1065,607,36,1,D,1155
88336,1077,611,72,2,D,1163
88337,1088,614,108,3,D,1169
88338,1098,617,108,3,D,1174
88339,1108,620,108,3,D,1180
88340,1117,623,144,4,D,1186
883PC: 'Fast Charge41,1126,626,144,4,D,1191

Unknown command ['Fast Charge].
H for Help

88342,1134,628,180,5,D,1195
88343,1142,631,180,5,D,1201
88344,1149,633,180,5,D,1205
88345,1156,635,216,6,D,1209
88346,1163,637,216,6,D,1212
88347,1169,639,216,6,D,1216
88348,1175,640,216,6,D,1218
88349,1180,642,252,7,D,1222
88350,1185,644,252,7,D,1226
88351,1190,645,252,7,D,1228
88352,1195,647,252,7,D,1231
88353,1199,648,288,8,D,1233
88354,1203,650,288,8,D,1237
88355,1207,651,288,8,D,1239
88356,1211,653,288,8,D,1243
88357,1215,654,288,8,D,1245
88358,1219,655,288,8,D,1247
88359,1222,656,324,9,D,1249
88360,1225,657,324,9,D,1250
88361,1228,659,324,9,D,1254
88362,1231,660,360,10,D,1256
88363,1234,661,360,10,D,1258
88364,1237,662,360,10,D,1260
88365,1240,663,396,11,D,1262
88366,1243,664,396,11,D,1264
88367,1245,665,396,11,D,1266
88368,1247,666,432,12,D,1268
88369,1249,667,432,12,D,1269
88370,1251,668,432,12,D,1271
88371,1253,669,432,12,D,1273
88372,1255,669,468,13,D,1273
88373,1257,670,468,13,D,1275
88374,1259,671,468,13,D,1277
88375,1261,672,468,13,D,1279
88376,1263,673,504,14,D,1281
88377,1265,674,504,14,D,1283
88378,1267,674,504,14,D,1283
88379,1269,675,504,14,D,1285
88380,1271,676,540,15,D,1287
88381,1273,677,540,15,D,1288
88382,1274,677,540,15,D,1288
88383,1276,678,540,15,D,1290
88384,1278,679,288,8,C,1292
88385,1279,679,288,8,C,1292
88386,1280,680,288,8,C,1294
88387,1282,681,288,8,C,1296
88388,1284,682,288,8,C,1298
88389,1285,682,288,8,C,1298
88390,1286,683,288,8,C,1300
88391,1288,684,288,8,C,1302
88392,1289,684,288,8,C,1302
88393,1290,685,288,8,C,1304
88394,1291,685,288,8,C,1304
88395,1292,686,288,8,C,1306
88396,1294,687,288,8,C,1308
88397,1295,687,288,8,C,1308
88398,1296,688,288,8,C,1309
88399,1297,688,288,8,C,1309
88400,1298,689,288,8,C,1311
88401,1299,689,288,8,C,1311
88402,1300,690,324,9,C,1313
88403,1301,690,324,9,C,1313
88404,1302,691,324,9,C,1315
88405,1303,691,324,9,C,1315
88406,1304,692,324,9,C,1317
88407,1305,692,324,9,C,1317
88408,1306,693,324,9,C,1319
88409,1307,693,324,9,C,1319
88410,1308,694,324,9,C,1321
88411,1309,694,360,10,C,1321
88412,1310,695,360,10,C,1323
88413,1311,695,360,10,C,1323
88414,1312,695,360,10,C,1323
88415,1313,696,360,10,C,1325
88416,1314,696,360,10,C,1325
88417,1315,697,360,10,C,1327
88418,1316,697,360,10,C,1327
88419,1317,697,360,10,C,1327
88420,1318,697,396,11,C,1327
88421,1319,698,396,11,C,1328
88422,1320,698,396,11,C,1328
88423,1321,698,396,11,C,1328
88424,1321,698,396,11,C,1328
88425,1322,699,396,11,C,1330
88426,1323,699,396,11,C,1330
88427,1323,699,396,11,C,1330
88428,1323,699,396,11,C,1330
88429,1323,699,396,11,C,1330
88430,1323,699,396,11,C,1330
88431,1324,700,396,11,C,1332
88432,1325,700,396,11,C,1332
88433,1325,700,396,11,C,1332
88434,1325,700,396,11,C,1332
88435,1325,700,396,11,C,1332
88436,1325,700,396,11,C,1332
88437,1325,700,396,11,C,1332
88438,1325,700,396,11,C,1332
88439,1326,701,396,11,C,1334
88440,1327,701,432,12,C,1334
88441,1327,701,432,12,C,1334
88442,1327,701,432,12,C,1334
88443,1327,701,432,12,C,1334
88444,1327,701,432,12,C,1334
88445,1327,701,432,12,C,1334
88446,1327,701,432,12,C,1334
88447,1327,701,432,12,C,1334
88448,1327,701,432,12,C,1334
88449,1327,701,432,12,C,1334
88450,1327,701,432,12,C,1334
88451,1327,701,432,12,C,1334
88452,1328,702,432,12,C,1336
88453,1328,701,432,12,C,1334
88454,1329,702,432,12,C,1336
88455,1329,702,432,12,C,1336
88456,1329,702,432,12,C,1336
88457,1329,702,432,12,C,1336
88458,1329,702,432,12,C,1336
88459,1329,702,432,12,C,1336
88460,1329,702,432,12,C,1336
88461,1329,702,432,12,C,1336
88462,1329,702,432,12,C,1336
88463,1329,702,432,12,C,1336
88464,1329,702,432,12,C,1336
88465,1329,702,432,12,C,1336
88466,1329,702,432,12,C,1336
88467,1330,703,432,12,C,1338
88468,1331,703,432,12,C,1338
88469,1331,703,432,12,C,1338
88470,1331,703,432,12,C,1338
88471,1331,703,432,12,C,1338
88472,1331,703,432,12,C,1338
88473,1331,703,432,12,C,1338
88474,1331,703,432,12,C,1338
88475,1331,703,432,12,C,1338
88476,1331,703,432,12,C,1338
88477,1331,703,432,12,C,1338
88478,1331,703,432,12,C,1338
88479,1331,703,432,12,C,1338
88480,1331,703,432,12,C,1338
88481,1331,703,432,12,C,1338
88482,1332,704,432,12,C,1340
88483,1333,704,468,13,C,1340
88484,1333,704,468,13,C,1340
88485,1333,704,468,13,C,1340
88486,1333,704,468,13,C,1340
88487,1333,704,468,13,C,1340
88488,1333,704,468,13,C,1340
88489,1333,704,468,13,C,1340
88490,1333,704,468,13,C,1340
88491,1333,704,468,13,C,1340
88492,1333,704,468,13,C,1340
88493,1334,705,468,13,C,1342
